participant,group-id,n-comments,n-votes,n-agree,n-disagree,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196
711,0,0,55,41,11,1,,,1,1,1,1,1,1,1,0,,-1,-1,1,-1,1,-1,1,1,1,1,,,1,,,,,1,-1,1,1,,1,1,,1,-1,1,1,1,,-1,1,,-1,,1,,-1,1,,-1,,1,,,,1,,1,1,1,1,1,1,1,1,-1,,0,1,,,,,1,1,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,0,0,55,43,12,1,,,-1,-1,1,1,1,1,1,-1,,-1,-1,1,1,1,-1,-1,1,-1,1,,,1,,,,,1,1,1,1,,1,-1,,1,1,1,1,1,,1,-1,,1,,1,,-1,1,,1,,1,,,,1,,1,1,1,1,1,1,1,1,1,,-1,1,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,0,0,55,37,13,1,,,-1,0,1,-1,1,1,1,-1,,0,-1,1,1,1,1,1,1,1,1,,,1,,,,,1,1,1,1,,-1,1,,-1,-1,0,1,1,,-1,1,,1,,1,,1,1,,1,,0,,,,1,,1,1,-1,1,1,1,-1,1,1,,0,-1,,,,,-1,1,,1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,0,0,55,44,11,-1,,,1,-1,1,1,1,1,1,-1,,1,1,1,-1,1,1,1,1,-1,1,,,1,,,,,1,1,1,1,,1,1,,1,-1,1,1,1,,-1,1,,1,,1,,1,1,,1,,1,,,,-1,,1,1,1,1,1,-1,1,1,-1,,1,1,,,,,1,1,,1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,0,0,55,27,15,-1,,,-1,-1,0,1,1,1,1,-1,,-1,1,1,-1,1,-1,1,1,0,1,,,1,,,,,-1,1,1,1,,1,0,,1,-1,0,1,1,,0,1,,-1,,0,,1,1,,0,,1,,,,0,,0,-1,1,1,1,0,0,-1,-1,,-1,0,,,,,1,1,,0,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,0,0,55,38,12,-1,,,1,0,1,1,1,1,1,-1,,-1,-1,1,-1,1,1,1,1,1,1,,,1,,,,,1,-1,-1,1,,-1,1,,1,-1,0,1,1,,0,1,,1,,-1,,1,1,,1,,1,,,,1,,1,1,1,1,1,0,1,1,-1,,-1,1,,,,,1,1,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,0,0,60,49,11,1,,,1,1,1,1,1,1,1,-1,,1,-1,1,1,1,1,1,1,1,1,,,1,,,,,1,-1,1,1,,1,1,,1,-1,-1,1,1,,-1,1,,1,,1,,1,1,,1,,1,,,,-1,,1,1,-1,1,1,-1,1,1,1,,1,-1,,,,,1,1,,1,,,,-1,,,1,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,1,0,55,35,16,-1,,,1,1,1,-1,1,1,-1,-1,,1,-1,1,-1,1,-1,1,0,-1,1,,,1,,,,,-1,-1,0,1,,1,1,,1,1,1,1,1,,-1,-1,,1,,-1,,1,1,,1,,1,,,,1,,1,1,-1,1,1,0,1,1,-1,,1,0,,,,,1,-1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,0,0,55,51,4,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,1,,,,,1,1,-1,1,,1,-1,,1,1,1,1,1,,-1,1,,1,,1,,1,1,,1,,1,,,,1,,1,1,1,1,1,1,1,1,-1,,1,1,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,1,0,55,33,20,-1,,,1,1,,1,0,1,-1,1,,1,-1,,-1,1,1,-1,-1,-1,-1,,,1,,,,,-1,-1,-1,-1,,-1,1,,-1,1,1,1,1,,-1,,,1,,-1,,1,-1,,1,,0,,,,1,,,1,1,,,1,1,1,1,,1,1,,,,,1,-1,,-1,,,,1,,,1,,,,,-1,,,,1,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,1,0,55,21,34,1,,,-1,-1,1,-1,1,-1,1,-1,,1,1,1,1,1,1,-1,-1,-1,-1,,,-1,,,,,-1,1,-1,-1,,-1,-1,,1,-1,-1,-1,1,,1,-1,,-1,,-1,,-1,1,,-1,,-1,,,,-1,,1,1,-1,-1,1,-1,1,-1,1,,-1,-1,,,,,1,-1,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,0,0,55,55,0,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,1,1,1,1,1,,1,1,,1,,1,,1,1,,1,,1,,,,1,,1,1,1,1,1,1,1,1,1,,1,1,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,0,0,55,38,13,-1,,,-1,1,-1,1,1,1,1,0,,-1,-1,1,-1,1,1,1,1,1,0,,,1,,,,,1,1,0,1,,1,1,,-1,-1,1,1,1,,-1,1,,1,,-1,,-1,1,,1,,1,,,,1,,1,1,1,1,1,1,1,1,-1,,-1,0,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,0,0,55,32,18,-1,,,-1,-1,1,1,1,1,-1,-1,,-1,1,1,-1,1,-1,-1,1,1,1,,,1,,,,,1,1,1,-1,,1,1,,1,-1,0,1,1,,-1,1,,1,,0,,1,1,,-1,,1,,,,-1,,1,1,-1,1,1,0,0,1,-1,,1,-1,,,,,1,1,,0,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,1,0,47,35,11,1,,,1,1,1,-1,1,1,-1,,,1,-1,1,,1,,-1,1,-1,0,,,,,,,,1,,1,-1,,-1,1,,1,1,1,1,1,,1,-1,,1,,,,1,-1,,1,,,,,,1,,,1,1,1,1,1,1,1,1,,1,1,,,,,-1,1,,-1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,0,0,55,24,8,-1,,,0,-1,1,1,1,1,1,-1,,0,0,1,-1,1,0,1,0,0,1,,,1,,,,,1,0,0,1,,1,0,,1,0,0,1,1,,-1,1,,0,,0,,0,1,,0,,1,,,,0,,0,0,0,1,1,0,0,1,-1,,0,0,,,,,1,-1,,1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,1,0,55,27,7,1,,,1,0,0,0,1,1,1,-1,,0,0,1,-1,1,0,1,0,0,0,,,0,,,,,-1,-1,-1,1,,0,0,,0,0,1,1,-1,,-1,0,,1,,0,,0,1,,1,,1,,,,1,,1,0,1,1,1,1,1,1,1,,1,0,,,,,0,1,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,1,0,29,0,0,0,,,,,0,0,,,0,,,0,0,0,0,0,0,,,0,,,,0,,,,,,0,0,,,0,0,,,0,,0,0,,,0,,,,,,0,0,,0,,0,,,,,,,,,,0,0,,,0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,0,0,55,46,8,-1,,,-1,1,1,1,1,1,1,-1,,1,1,1,-1,1,1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,1,-1,0,1,1,,-1,1,,1,,-1,,1,1,,1,,1,,,,1,,1,1,1,1,1,1,1,1,-1,,1,1,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,1,0,49,33,15,1,,,1,1,-1,1,1,1,1,-1,,1,-1,1,-1,1,1,,-1,-1,,,,-1,,,,,1,-1,-1,1,,-1,1,,-1,1,1,,1,,1,-1,,1,,-1,,1,1,,,,-1,,,,1,,1,1,1,1,1,0,1,1,1,,,,,,,,1,1,,-1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,1,0,24,18,5,1,,,,,,0,,1,,,,,-1,-1,,,,,-1,,,,,-1,,,,,,,1,1,,,,,,,1,1,,,,1,,1,,,,1,,,,,-1,,,,1,,,1,1,1,,,,1,1,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,1,0,55,35,20,1,,,1,-1,1,-1,1,1,1,-1,,1,-1,1,-1,1,1,-1,-1,-1,-1,,,1,,,,,1,-1,-1,-1,,-1,1,,-1,1,1,1,1,,-1,-1,,1,,-1,,-1,1,,1,,-1,,,,1,,1,1,1,1,1,1,1,1,1,,1,1,,,,,-1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,0,0,55,44,11,-1,,,1,1,-1,1,1,1,1,-1,,1,1,-1,-1,1,1,1,1,1,1,,,1,,,,,-1,1,1,1,,1,1,,1,-1,-1,1,1,,1,1,,1,,-1,,1,1,,1,,1,,,,-1,,1,1,1,1,1,1,1,1,1,,1,1,,,,,1,1,,1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,1,0,55,34,19,1,,,-1,-1,-1,-1,1,1,1,-1,,1,-1,1,-1,1,1,-1,-1,-1,1,,,1,,,,,-1,-1,0,1,,1,0,,-1,-1,1,1,1,,1,-1,,1,,1,,1,1,,1,,1,,,,1,,1,1,-1,1,1,1,1,1,-1,,1,1,,,,,-1,1,,-1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,1,0,34,25,8,1,,,1,-1,,,1,1,1,,,0,,,-1,1,,,-1,-1,,,,1,,,,,1,,,,,1,-1,,1,1,,,1,,1,-1,,,,,,-1,1,,1,,,,,,1,,,,1,1,,1,1,1,1,,1,-1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,0,0,55,15,7,-1,,,-1,0,1,1,1,0,0,0,,0,-1,-1,-1,1,0,0,0,0,1,,,0,,,,,0,0,0,0,,1,0,,1,-1,0,1,1,,0,0,,1,,0,,0,1,,1,,0,,,,-1,,0,1,0,0,1,0,0,1,0,,0,0,,,,,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,0,0,55,43,8,-1,,,1,-1,1,1,1,1,1,-1,,-1,1,1,1,1,0,1,1,1,1,,,1,,,,,1,-1,1,1,,1,1,,1,1,1,1,1,,-1,1,,-1,,1,,1,1,,1,,1,,,,1,,1,1,1,1,1,1,1,1,-1,,0,1,,,,,1,1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,1,0,55,21,15,1,,,1,0,0,1,1,1,-1,-1,,0,-1,-1,-1,1,0,-1,0,0,0,,,-1,,,,,-1,-1,-1,0,,1,0,,-1,0,1,1,1,,-1,0,,1,,0,,1,1,,-1,,-1,,,,1,,0,1,1,1,1,0,0,1,0,,0,0,,,,,-1,1,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,0,0,55,38,15,-1,,,-1,1,1,1,1,1,1,-1,,-1,1,1,-1,1,-1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,1,-1,-1,1,1,,-1,1,,1,,1,,1,1,,-1,,1,,,,1,,1,-1,1,1,1,0,0,1,-1,,-1,-1,,,,,1,1,,1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,1,0,55,38,17,1,,,-1,-1,1,1,1,-1,1,-1,,1,-1,1,1,1,1,-1,-1,-1,1,,,1,,,,,1,-1,-1,-1,,1,-1,,1,1,1,1,1,,-1,-1,,1,,-1,,1,1,,1,,1,,,,1,,1,1,1,1,1,1,1,1,1,,1,1,,,,,1,-1,,-1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,0,0,55,33,22,-1,,,1,-1,1,1,1,1,1,-1,,-1,-1,-1,-1,1,1,1,1,1,1,,,1,,,,,1,-1,-1,1,,1,1,,-1,-1,-1,1,1,,-1,1,,-1,,-1,,1,1,,-1,,1,,,,-1,,1,1,1,1,1,-1,1,1,-1,,-1,-1,,,,,1,1,,1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,1,0,36,16,3,1,,,-1,,,0,1,0,,0,,0,-1,,1,,1,,0,0,,,,0,,,,,0,-1,,0,,1,1,,,,1,1,,,0,,,0,,0,,0,0,,1,,,,,,1,,0,1,,,,1,,,,,1,1,,,,,0,1,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,0,6,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,1,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,1,0,55,38,16,-1,,,1,1,1,1,1,1,1,-1,,1,-1,-1,-1,1,1,-1,1,-1,1,,,1,,,,,-1,-1,-1,1,,1,1,,1,1,1,1,1,,-1,-1,,1,,-1,,1,1,,-1,,-1,,,,1,,1,1,1,1,1,1,1,1,-1,,1,0,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,1,0,48,37,11,1,,,1,,,-1,1,1,1,1,,1,-1,,1,1,-1,-1,1,1,-1,,,,,,,,-1,-1,-1,1,,,1,,,1,,1,1,,1,1,,1,,1,,,1,,1,,1,,,,1,,1,1,1,1,1,1,,1,1,,1,,,,,,-1,-1,,-1,,,,1,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,1,2,67,37,24,1,,,1,1,-1,-1,-1,1,1,0,,1,-1,0,0,-1,-1,-1,-1,-1,0,,,-1,,,,,-1,-1,-1,-1,,-1,1,,-1,1,1,1,1,,1,-1,,1,,-1,,-1,-1,,1,,-1,,,,1,,1,1,1,1,1,1,1,1,1,,1,-1,,,,,0,0,,-1,,,,1,,,1,,1,1,,1,,1,,1,,,,-1,,,,1,,1,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,0,0,57,35,1,0,,,1,0,0,1,1,1,0,0,,0,-1,1,1,1,1,1,0,0,1,,,1,,,,,0,1,0,1,,1,0,,1,0,1,1,0,,0,1,,1,,0,,1,1,,1,,1,,,,0,,1,1,0,1,1,0,1,1,1,,1,1,,,,,1,0,,0,,,,0,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,1,0,43,28,3,1,,,,,0,1,1,,0,1,,1,-1,1,1,1,,0,0,-1,,,,0,,,,,0,,0,,,,1,,0,1,,1,0,,1,-1,,0,,,,,1,,1,,0,,,,1,,1,,1,0,1,1,1,1,1,,1,1,,,,,,1,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,1,0,57,34,17,-1,,,1,1,1,-1,1,1,-1,-1,,1,-1,1,-1,1,1,-1,-1,-1,1,,,1,,,,,-1,-1,-1,1,,1,1,,-1,-1,0,1,1,,0,1,,1,,-1,,-1,1,,1,,1,,,,1,,1,1,1,1,1,0,1,1,1,,1,0,,,,,-1,1,,0,,,,1,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,1,1,79,58,21,1,,,1,1,-1,-1,1,1,1,1,,1,-1,1,1,1,-1,-1,-1,-1,-1,,,1,,,,,-1,-1,-1,1,,-1,-1,,-1,1,1,1,1,,1,-1,,1,,-1,,1,1,,1,,1,,,,1,,1,1,1,1,1,1,1,1,1,,1,-1,,,,,1,-1,,1,,,,1,,,1,,,1,,1,,-1,,-1,,,,-1,,,,1,,1,,,1,,1,,,,,,,,1,1,1,1,1,,,1,,1,,,,,1,,1,,1,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,1,0,58,37,18,1,,,1,-1,1,-1,1,0,1,-1,,1,-1,1,-1,1,1,-1,-1,-1,0,,,-1,,,,,1,-1,0,-1,,-1,-1,,1,1,1,1,1,,1,-1,,1,,-1,,1,1,,1,,1,,,,1,,1,1,1,1,1,1,1,1,1,,1,1,,,,,-1,-1,,-1,,,,1,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,1,0,61,33,23,1,,,1,1,0,1,1,1,-1,1,,-1,1,1,-1,1,0,1,1,-1,-1,,,0,,,,,1,-1,-1,1,,-1,-1,,-1,-1,1,-1,1,,1,-1,,-1,,-1,,-1,-1,,1,,-1,,,,1,,1,1,1,1,1,1,1,1,-1,,-1,-1,,,,,-1,-1,,1,,,,1,,,1,,,0,,0,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,0,0,58,37,17,-1,,,1,1,1,1,1,1,1,0,,-1,-1,1,-1,1,1,1,1,-1,1,,,1,,,,,-1,-1,1,1,,1,-1,,1,-1,-1,1,1,,-1,1,,1,,-1,,1,1,,1,,-1,,,,1,,1,1,-1,1,1,-1,-1,1,1,,1,0,,,,,1,1,,1,,,,-1,,,1,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,0,0,60,46,14,-1,,,1,1,1,1,1,1,1,-1,,1,1,1,-1,1,1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,1,-1,-1,1,1,,-1,1,,1,,-1,,1,1,,-1,,1,,,,1,,-1,1,1,1,1,-1,1,1,1,,1,-1,,,,,1,1,,1,,,,-1,,,1,,,-1,,-1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,1,0,59,34,23,1,,,1,1,-1,-1,1,1,-1,-1,,1,-1,1,-1,1,-1,-1,-1,1,-1,,,-1,,,,,-1,-1,-1,1,,-1,1,,-1,1,1,1,1,,-1,-1,,1,,-1,,1,-1,,1,,-1,,,,1,,1,1,1,1,1,1,1,1,1,,1,0,,,,,-1,-1,,1,,,,1,,,1,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,1,0,56,39,17,1,,,1,-1,1,-1,1,,-1,1,,1,-1,,1,1,,-1,-1,-1,,,,1,,,,,-1,-1,,-1,,1,-1,,-1,1,1,1,,,,,,,,,,-1,1,,1,,-1,,,,1,,1,1,,,1,1,1,1,1,,,,,,,,-1,1,,1,,,,1,,,,,,1,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,-1,1,,,1,,,,,,,,,1,,1,,1,1,-1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,1,0,63,46,15,1,,,1,1,1,-1,1,1,-1,-1,,1,-1,0,-1,1,1,-1,-1,1,1,,,-1,,,,,-1,-1,1,-1,,1,-1,,1,1,1,1,1,,1,-1,,1,,1,,1,1,,1,,1,,,,1,,1,1,1,1,1,1,1,1,0,,1,1,,,,,-1,1,,-1,,,,1,,,1,,,1,,1,,1,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,1,0,19,14,4,1,,,1,,,,,,,0,,1,,,1,,,-1,1,,,,,,,,,,,,,,,,-1,,,,,,1,,-1,-1,,,,,,,1,,,,,,,,,,,1,,,1,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,1,2,94,62,31,1,,,1,1,1,-1,1,-1,-1,1,,1,-1,1,-1,1,1,-1,-1,-1,-1,,,-1,,,,,-1,-1,-1,-1,,-1,-1,,1,1,1,1,1,,1,-1,,1,,-1,,-1,-1,,1,,-1,,,,1,,1,1,1,-1,1,1,1,1,1,,1,1,,,,,-1,1,,-1,,,,1,,,1,,,1,,1,,-1,,1,,,,-1,,,,1,,1,,,1,,1,,,,,,,,1,-1,1,-1,1,,,1,,1,,,,,1,,1,,1,,1,1,1,,1,1,1,,,,,1,1,,1,1,1,1,1,,0,-1,1,1,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
